"","Amp_name","Chr","Start","End","Color","Color2","L1_DNA_count","L2_DNA_count","L3_DNA_count","L4_DNA_count","L1_RNA_count","L2_RNA_count","L3_RNA_count","L4_RNA_count","DNA_count_mean","DNA_count_SD","RNA_count_mean","RNA_count_SD","Pass_DNA_count","L1_DNA_prop","L2_DNA_prop","L3_DNA_prop","L4_DNA_prop","L1_RNA_prop","L2_RNA_prop","L3_RNA_prop","L4_RNA_prop","DNA_prop_mean","DNA_prop_SD","RNA_prop_mean","RNA_prop_SD","Sign","L1_Activity","L2_Activity","L3_Activity","L4_Activity","Mean_act","Mean_act_SD","Maxi_counts","Maxi_prop","GC","GC_above_mean","Perfect_In_silico_specificity","Amp_name2","At_least_1_specific_in_sil_prod","MeanRatio_MoM","MeanRatio","MeanRatio_sd","MSD","Amp_Full_Name","Pass_MeanRatio_SD","Pass_prop_DNA_and_RNA","Passed_QC","Passed_QC_with_SD","Act_Rank_Clean","training","fit","lwr","upr","Residuals_Manual","Residuals_Z_scaled_to_lm","Pvalue"
"129_FBDHS","129_FBDHS","2",165410000,165410919,"STAR408","FBDHS",17751,7140,8172,7832,6722,21244,44238,6089,10223.75,5036.50516231245,19573.25,17871.0279759354,TRUE,0.00118496099925617,0.000782521307923584,0.000629364955308637,0.000916018017613203,0.000541821549549752,0.00132372348386613,0.00302314170923957,0.000718936237490324,0.000878216320025398,0.000235659219806532,0.00140190574503644,0.00113147553945444,"Positive",0.4572484241168,1.69161334070074,4.80347957689675,0.784849450192694,1.93429769797675,1.982759540248,8353,0.000507928519497379,0.33,"FALSE",TRUE,"129_FBDHS",TRUE,1.59631028605333,1.93429769797675,1.982759540248,-0.0484618422712546,"129_FBDHS",FALSE,TRUE,TRUE,FALSE,239,TRUE,-9.91006409480053,-10.0750140500742,-9.74511413952685,0.431669165378821,0.556131129158676,0.28906060804401
"13_LD","13_LD","12",2277429,2278308,"STAR408","LD",81462,70876,98002,61957,2466,27724,23967,23203,78074.25,15493.7903771156,19340,11421.5473265812,TRUE,0.00543673011720177,0.00776433426355956,0.00754371408090864,0.00724366837076916,0.000198996350931041,0.0017273918072964,0.00163801791555147,0.00273849863888856,0.00699711170810978,0.00106191423079371,0.00157572617816687,0.00104471806981903,"Negative",0.0366022124772054,0.222477774482687,0.217136797336594,0.37805411550029,0.213567724949194,0.139600253750243,102036,0.00620080880044248,0.48,"TRUE",TRUE,"13_LD",TRUE,0.225196658835755,0.213567724949194,0.139600253750243,0.0739674711989508,"13_CACNA1C",TRUE,TRUE,TRUE,TRUE,27,FALSE,-7.53834617324236,-7.6933761956933,-7.38331615079142,-1.77142125919075,-2.28217019908035,0.988760353106814
"130_FBDHS","130_FBDHS","2",165419865,165420767,"STAR408","FBDHS",45415,16180,24178,21254,26300,22079,59454,6661,26756.75,12870.2258818562,28623.5,22219.3629446631,TRUE,0.00303112478382786,0.00177278723485576,0.00186137065612522,0.00248515839710621,0.00211884968360923,0.00137573938665383,0.00406285576600826,0.000786435927428374,0.00228761026797876,0.000588376880564123,0.00208597019092492,0.00142622751052661,"Negative",0.699030833344127,0.776031866433064,2.18272258275836,0.316453039107737,0.993559580410821,0.817852350901371,22560,0.00137125217641899,0.36,"FALSE",TRUE,"130_FBDHS",TRUE,0.911855581400234,0.993559580410821,0.817852350901371,0.175707229509451,"130_FBDHS",TRUE,TRUE,TRUE,TRUE,146,TRUE,-8.63845246711475,-8.76762485509108,-8.50928007913842,-0.266613276042516,-0.343485136641852,0.634383239655764
"131_FBDHS","131_FBDHS","2",165424320,165425236,"STAR408","FBDHS",18554,15753,28656,16470,99609,135127,76630,49717,19858.25,5984.27909192076,90270.75,36193.7507347608,TRUE,0.00123854940003014,0.00172601250578496,0.00220604899726333,0.00192587009614551,0.00802396539919641,0.00841800738467012,0.00523649723808101,0.00586732167912888,0.00177412024980599,0.000407733961020565,0.00688644792526911,0.00157062365075098,"Positive",6.47851865981378,4.87714159454584,2.37369942579563,3.04658226474978,4.19398548622626,1.85434351222644,30966,0.00188206365386553,0.34,"FALSE",TRUE,"131_FBDHS",TRUE,3.88161283093533,4.19398548622626,1.85434351222644,2.33964197399982,"131_FBDHS",TRUE,TRUE,TRUE,TRUE,297,FALSE,-8.92158576715817,-9.06670217851495,-8.77646935580139,1.73956150577212,2.24112441201824,0.0125090086565946
"132_FBDHS","132_FBDHS","2",165428471,165429380,"STAR408","FBDHS",19632,4299,6163,5314,22929,17943,169,885,8852,7226.94896435096,10481.5,11676.9674573495,TRUE,0.00131048999284999,0.000471310522700761,0.000474729227897633,0.000621643447834973,0.0018473121496469,0.00111808935799525,1.18931046299929e-05,0.000104830666795197,0.000719543297820839,0.000400148229397268,0.000770531319766833,0.000875393786888174,"Positive",1.40963468605316,2.37229873754618,0.0250523960419757,0.168634716830516,0.993905134117957,1.10943632475403,3925,0.00023885009668828,0.31,"FALSE",FALSE,"132_FBDHS",TRUE,1.07086164529697,0.993905134117957,1.10943632475403,-0.115531190636073,"132_FBDHS",FALSE,TRUE,TRUE,FALSE,172,TRUE,-10.1124458762067,-10.3018704856505,-9.92302126676289,-0.229412904222444,-0.295558885603597,0.616216511998051
"134_FBDHS","134_FBDHS","2",165440105,165440974,"STAR408","FBDHS",43933,14071,21467,16059,107094,87141,99588,46224,23882.5,13727.4648667067,85011.75,27136.1756378824,TRUE,0.00293222315251152,0.0015417616994686,0.00165270094133616,0.00187782087129291,0.00862688988501903,0.00542874377847797,0.00680522458530075,0.0054551251459932,0.0020011266661523,0.000636281291119572,0.00657899584869774,0.00150899686400246,"Positive",2.94209868632607,3.52113026309391,4.11763823393175,2.90502956346271,3.37147418670361,0.571865844830537,17581,0.00106869086947081,0.36,"FALSE",TRUE,"134_FBDHS",TRUE,3.28764588467937,3.37147418670361,0.571865844830537,2.79960834187307,"134_FBDHS",TRUE,TRUE,TRUE,TRUE,291,FALSE,-8.83515676012604,-8.96149083168689,-8.70882268856519,1.587239877866,2.04488431493284,0.0204331323175325
"135_FBDHS","135_FBDHS","2",165447625,165448520,"STAR408","FBDHS",28543,20496,22375,20150,30491,31979,33414,8208,22891,3892.74821516453,26023,11936.4716450605,TRUE,0.00190516775038029,0.00224557348935126,0.00172259105606447,0.00235609186611528,0.00245643906504978,0.00199245488078341,0.00228353439125427,0.000968991907033556,0.00205735604047783,0.000294334147985924,0.00192535506103026,0.000665701514709248,"Negative",1.28935578746777,0.887281084423129,1.32563929390842,0.411270851094285,0.978386754223402,0.427085766798795,31774,0.00193116378160486,0.35,"FALSE",TRUE,"135_FBDHS",TRUE,0.935839506215505,0.978386754223402,0.427085766798795,0.551300987424607,"135_FBDHS",TRUE,TRUE,TRUE,TRUE,151,TRUE,-8.74912286687743,-8.88598737976296,-8.6122583539919,-0.27153689532658,-0.349828369310766,0.636766246482166
"136_FBDHS","136_FBDHS","2",165449846,165450745,"STAR408","FBDHS",34279,9535,9527,7916,37210,41934,20547,11984,15314.25,12666.0680395825,27918.75,14035.8293277122,TRUE,0.00228796110883544,0.00104487605294599,0.000733661326957173,0.000925838297145122,0.00299766145920371,0.00261259657210261,0.00140432824190867,0.00141458426578544,0.00124808419647093,0.000705008475309497,0.00210729263475011,0.000820993815384634,"Positive",1.31018899212387,2.50038898368518,1.91413693254496,1.52789560568773,1.81315262851043,0.52180316408012,14103,0.000857341557246323,0.36,"FALSE",TRUE,"136_FBDHS",TRUE,1.68842185543945,1.81315262851043,0.52180316408012,1.29134946443031,"136_FBDHS",TRUE,TRUE,TRUE,TRUE,245,TRUE,-9.52922288049621,-9.65958538315283,-9.39886037783958,0.638829267553485,0.823021124504808,0.205247990334265
"137_FBDHS","137_FBDHS","2",165451390,165452307,"STAR408","FBDHS",7225,3581,6606,4291,18799,62396,780,11227,5425.75,1762.67323025757,23300.5,27090.3669533409,TRUE,0.000482505822983698,0.000392658870539555,0.000508827598849885,0.000502046472106963,0.00151463638125045,0.00388726651562579,5.36429264416167e-05,0.00132525338242337,0.000471509691120026,5.37385276208028e-05,0.00169519980143531,0.0015988880464195,"Positive",3.13910487522059,9.89985661162901,0.105424561409143,2.63970260932541,3.94602216439604,4.18552748028476,4129,0.000251246663592764,0.34,"FALSE",TRUE,"137_FBDHS",TRUE,3.59525972288825,3.94602216439604,4.18552748028476,-0.239505315888726,"137_FBDHS",FALSE,TRUE,TRUE,FALSE,295,FALSE,-10.8697321050798,-11.0658968582928,-10.6735673518667,1.66540314425247,2.14558417742149,0.0159530844620037
"138_FBDHS","138_FBDHS","2",165452469,165453372,"STAR408","FBDHS",89483,25511,47011,28595,48069,60760,82201,29885,47650,29459.7836380378,55228.75,21997.459555973,TRUE,0.00597201350774723,0.00279493008487834,0.00361886073276804,0.00334338068334211,0.00387236513208919,0.00378535272285852,0.00561716541698863,0.00352701774407396,0.00393229625218393,0.00140227335105414,0.00420047525400258,0.000955778740704173,"Positive",0.648418682755111,1.35436401194389,1.55219165140188,1.05492556131786,1.15247497685468,0.393328208367723,38232,0.00232360019861054,0.38,"FALSE",TRUE,"138_FBDHS",TRUE,1.0681990838482,1.15247497685468,0.393328208367723,0.759146768486962,"138_FBDHS",TRUE,TRUE,TRUE,TRUE,171,TRUE,-7.93262777274684,-8.06858890579778,-7.7966666396959,0.0373960559292907,0.0481783561996755,0.480787049701834
"139_FBDHS","139_FBDHS","2",165452943,165453854,"STAR408","FBDHS",90139,31893,57984,34242,53364,83067,90278,53907,53564.5,27081.5986049568,70154,19301.0367079077,TRUE,0.00601579182768213,0.00349403153904661,0.00446346891439121,0.00400356066568431,0.00429888285452483,0.0051749560084695,0.00616906936260645,0.00636176870857019,0.00449421323670106,0.00108892148410778,0.00550116923354274,0.000955445732665393,"Positive",0.714599669945889,1.48108451530507,1.38212441509697,1.58902767806137,1.29170906960233,0.39390845308856,56153,0.00341261429417556,0.39,"FALSE",TRUE,"139_FBDHS",TRUE,1.22405612368781,1.29170906960233,0.39390845308856,0.897800616513766,"139_FBDHS",TRUE,TRUE,TRUE,TRUE,191,TRUE,-7.78155569203175,-7.91846802942343,-7.64464335464007,0.275509692944678,0.354946632560662,0.361314786158056
"14_LD","14_LD","12",2285151,2286076,"STAR408","LD",134835,93487,122779,75246,40320,70316,44953,37190,106586.75,27166.1471243777,48194.75,15088.3493105332,TRUE,0.0089985902847099,0.0102412040504914,0.00945083673798302,0.00879725997433663,0.00324817517341992,0.00438063891092946,0.00307199788369998,0.00438905486819539,0.00937197276188023,0.000640700611895885,0.00377246670906119,0.000710772484638555,"Negative",0.360964892349762,0.427746472908065,0.325050359970095,0.498911579400761,0.403168326157171,0.0767124551071862,169651,0.0103096022869459,0.49,"TRUE",TRUE,"14_LD",TRUE,0.402526426923199,0.403168326157171,0.0767124551071862,0.326455871049985,"14_CACNA1C",TRUE,TRUE,TRUE,TRUE,55,TRUE,-7.15401895490271,-7.33220578531333,-6.97583212449209,-0.896257160321999,-1.15467248198978,0.875887713795752
"140_FBDHS","140_FBDHS","2",165453455,165454371,"STAR408","FBDHS",37766,16956,31380,16533,30902,60200,73302,63845,25658.75,10619.7202529069,57062.25,18293.34426096,TRUE,0.00252066690397719,0.00185779236309684,0.00241571934144829,0.00193323530579445,0.00248954553982241,0.00375046780601887,0.00500909395331982,0.00753451681801834,0.00218185347857919,0.000334820539718381,0.00469590602929486,0.00215388624963876,"Positive",0.987653519746825,2.01877663000349,2.07354135365607,3.89736148281343,2.24433324655495,1.20993001775426,30973,0.00188248902625931,0.38,"FALSE",TRUE,"140_FBDHS",TRUE,2.15225544492236,2.24433324655495,1.20993001775426,1.03440322880069,"140_FBDHS",TRUE,TRUE,TRUE,TRUE,258,TRUE,-8.79862709956475,-8.90945941899728,-8.68779478013222,1.06424635358343,1.37109752975281,0.085172277468384
"141_FBDHS","141_FBDHS","2",165462264,165463156,"STAR408","FBDHS",55201,25875,38757,31417,16219,66353,34930,24450,37812.5,12736.5398100635,35488,21955.1922029088,TRUE,0.00368419587968597,0.00283480362441411,0.00298353803786988,0.00367329531237871,0.00130681471479456,0.00413376582979456,0.00238712314717313,0.00288565268321155,0.00329395821358717,0.000448466161047059,0.00267833909374345,0.00117290689570521,"Negative",0.354708261306114,1.45821946684188,0.80009811065705,0.785576012221812,0.849650462756713,0.455296601612594,42344,0.00257347609621466,0.38,"FALSE",TRUE,"141_FBDHS",TRUE,0.813106578794969,0.849650462756713,0.455296601612594,0.394353861144119,"141_FBDHS",TRUE,TRUE,TRUE,TRUE,132,TRUE,-8.19304350375971,-8.31835927069329,-8.06772773682612,-0.351402154858389,-0.452720955870656,0.674625156133326
"142_FBDHS","142_FBDHS","2",165462814,165463728,"STAR408","FBDHS",34035,13691,21919,16393,14740,38081,16272,12124,21509.5,9025.21200120344,20304.25,11974.2675315305,TRUE,0.00227167770934746,0.00150013547687632,0.00168749205571633,0.00191686817324125,0.00118767973623322,0.00237257588534692,0.00111221614985516,0.00143110516891713,0.00184404335379534,0.000332142305401856,0.00152589423508811,0.000580624201294955,"Negative",0.522820526585339,1.58157441239058,0.659094154599165,0.746585075017057,0.877518542148035,0.478315842847986,22117,0.00134433218064111,0.35,"FALSE",TRUE,"142_FBDHS",TRUE,0.827471996223717,0.877518542148035,0.478315842847986,0.399202699300049,"142_FBDHS",TRUE,TRUE,TRUE,TRUE,133,TRUE,-8.91004873922286,-9.04512119507273,-8.774976283373,-0.446080577894506,-0.574697743959818,0.717252133243443
"143_FBDHS","143_FBDHS","2",165465346,165466230,"STAR408","FBDHS",36031,20426,27972,18012,109952,127587,70445,47245,25610.25,8140.01934375261,88807.25,36585.8001267796,TRUE,0.00240488125597864,0.00223790550097899,0.00215340049674112,0.00210614237041002,0.00885710473879071,0.00794830689722193,0.00481387424641997,0.0055756097324036,0.00222558240602719,0.000131372354270243,0.00679872390370905,0.00191434141497751,"Positive",3.68296967543472,3.551672263974,2.23547559021423,2.64730903795366,3.02935664189415,0.701482026991391,26399,0.00160453855066563,0.39,"FALSE",TRUE,"143_FBDHS",TRUE,3.054806636365,3.02935664189415,0.701482026991391,2.32787461490276,"143_FBDHS",TRUE,TRUE,TRUE,TRUE,285,FALSE,-8.81474692739965,-8.9194825859854,-8.71001126881391,1.61422662578347,2.07965207643948,0.0187787283585352
"144_FBDHS","144_FBDHS","2",165466767,165467638,"STAR408","FBDHS",297,3269,3387,2745,13625,26788,145,9920,2424.5,1445.51755437283,12619.5,11025.0906723407,TRUE,2.01640539151365e-05,0.000358481550937471,0.000261056366129119,0.000321306565483793,0.00109786533386953,0.0016690841605787,1.02531770956574e-05,0.00117101895104394,0.00024025213411638,0.000152117931183297,0.000987055405646956,0.000698910400190717,"Positive",54.446657328435,4.65598342847448,0.0392757213612103,3.64455344782867,15.6966174815248,25.9092376505458,3493,0.000212598543243489,0.34,"FALSE",TRUE,"144_FBDHS",TRUE,4.10841472554337,15.6966174815248,25.9092376505458,-10.2126201690209,"144_FBDHS",FALSE,TRUE,TRUE,FALSE,299,FALSE,-11.8609923635773,-12.1145238475736,-11.607460879581,1.8764110527102,2.41743140628024,0.00781523983669115
"146_FBDHS","146_FBDHS","2",165469324,165470238,"STAR408","FBDHS",20181,10211,17470,10230,14193,16412,272,8304,14523,5089.89083052541,9795.25,7211.97390340074,TRUE,0.00134712764169794,0.00111892691208384,0.00134504588784597,0.00119636361663155,0.00114361832090323,0.00102271648713541,1.89311269648493e-05,0.000980320526323858,0.00125186601456483,0.00011329987869004,0.000791396615331835,0.000519603755384623,"Negative",0.848930929411997,0.914015451849974,0.0140747071426437,0.819416866825174,0.649109488807447,0.425197034448777,9583,0.00058267252583324,0.37,"FALSE",TRUE,"146_FBDHS",TRUE,0.632173576184941,0.649109488807447,0.425197034448777,0.22391245435867,"146_FBDHS",TRUE,TRUE,TRUE,TRUE,99,TRUE,-9.57006851995128,-9.69442638427011,-9.44571065563245,-0.733242964434663,-0.944656858686786,0.827582955640972
"147_FBDHS","147_FBDHS","2",165469882,165470782,"STAR408","FBDHS",23913,9781,16429,10719,30308,32165,3083,10568,15210.5,6503.10928197684,19031,14441.0728825804,TRUE,0.00159618357157148,0.00107182355493994,0.00126491856468278,0.00125353167247808,0.00244169822591745,0.00200404165673373,0.000211007639423891,0.00124748713125348,0.00129661434091807,0.000218428752660151,0.00147605866333214,0.000977040573111703,"Positive",1.52971015953606,1.86974959404211,0.166815196895152,0.995177990825996,1.14036323532483,0.742174738190869,9125,0.000554841017782977,0.31,"FALSE",TRUE,"147_FBDHS",TRUE,1.13839452237356,1.14036323532483,0.742174738190869,0.39818849713396,"147_FBDHS",TRUE,TRUE,TRUE,TRUE,182,TRUE,-9.24667253932021,-9.42388529866762,-9.06945977997281,-0.157361685449978,-0.202733340332078,0.580328268775123
"148_FBDHS","148_FBDHS","2",165470370,165471250,"STAR408","FBDHS",12324,5065,7570,6503,31468,29457,15869,7020,7865.5,3144.55873957964,20953.5,11588.1949270224,TRUE,0.000822788831136209,0.000555220224031519,0.00058302811712973,0.00076064716644749,0.00253513742478909,0.00183534816601626,0.00108467903334111,0.000828800243316067,0.000680421084686237,0.000131485671034466,0.00157099121686563,0.000771753304253858,"Positive",3.08115196615911,3.30562196147969,1.86042319653644,1.08959880464273,2.33419898220449,1.04484360264663,4408,0.000268200791859191,0.27,"FALSE",TRUE,"148_FBDHS",TRUE,2.30885146304669,2.33419898220449,1.04484360264663,1.28935537955787,"148_FBDHS",TRUE,TRUE,TRUE,TRUE,264,TRUE,-10.0134606689341,-10.2442218151893,-9.78269952267903,0.699351499073597,0.900993561857254,0.183795871401465
"149_FBDHS","149_FBDHS","2",165471186,165472085,"STAR408","FBDHS",16749,6297,6656,7440,64043,76891,127746,25189,9285.5,4998.50327598172,73467.25,42337.9682899011,TRUE,0.00111809228496536,0.000690176819383338,0.000512676173449462,0.000870190046464249,0.00515908734137849,0.00479022521132361,0.00872926956495984,0.00297285945045668,0.000797783831065603,0.000258654087578088,0.00541286039202966,0.00240861299829467,"Positive",4.61418740720343,6.94057678669011,17.026868064155,3.41633354982166,7.99949145196755,6.19355709852604,7405,0.000450320943882423,0.34,"FALSE",TRUE,"149_FBDHS",TRUE,6.78487101549761,7.99949145196755,6.19355709852604,1.8059343534415,"149_FBDHS",TRUE,TRUE,TRUE,TRUE,306,FALSE,-10.0965749030565,-10.2587075618244,-9.93444224428866,2.56718179707626,3.3073701484115,0.00047088181025419
"15_LD","15_LD","12",2292625,2293505,"STAR408","LD",111685,85830,115966,72846,125974,128282,78575,64525,96581.75,20678.8399477179,99339,32610.2170390406,TRUE,0.00745366939066585,0.00940243566525688,0.00892642996304466,0.00851668055913896,0.0101476933976885,0.00799160157079972,0.00536939969867611,0.00761476120465798,0.00857480389452659,0.00083044890227059,0.00778086396795558,0.00195695698613,"Negative",1.36143594058469,0.849950146463606,0.601517036587458,0.894099661456345,0.926750696273026,0.317118594819242,129178,0.00785015987358714,0.48,"TRUE",TRUE,"15_LD",TRUE,0.907410135982493,0.926750696273026,0.317118594819242,0.609632101453784,"15_CACNA1C",TRUE,TRUE,TRUE,TRUE,143,TRUE,-7.23941640188488,-7.40768275652873,-7.07115004724103,0.233562474629823,0.300904890046962,0.381743510659193
"150_FBDHS","150_FBDHS","2",165471950,165472839,"STAR408","FBDHS",15800,6047,8836,7156,34059,44785,74648,18885,9459.75,4379.57230598301,43094.25,23567.0766306869,TRUE,0.00105476053859613,0.000662791146625257,0.000680474025991019,0.000836988148999191,0.00274384515261359,0.00279019817551305,0.00510106655587047,0.00222894678372685,0.000808753465052899,0.000181729919108599,0.00321601416693099,0.00128218399156291,"Positive",2.60139155022391,4.20976983431349,7.49634278610628,2.6630565634556,4.24264018352482,2.29321045516293,5934,0.000360931973703519,0.27,"FALSE",TRUE,"150_FBDHS",TRUE,3.97650743508176,4.24264018352482,2.29321045516293,1.94942972836189,"150_FBDHS",TRUE,TRUE,TRUE,TRUE,298,FALSE,-9.75944209284797,-9.98693458236928,-9.53194960332667,1.4789315699627,1.90534777537326,0.0283674395156685
"151_FBDHS","151_FBDHS","2",165472560,165473449,"STAR408","FBDHS",22293,10225,18492,12757,28606,39143,60330,38594,15941.75,5467.05328155244,41668.25,13350.545416449,TRUE,0.0014880724766103,0.00112046050975829,0.00142371075266133,0.00149179035921677,0.00230460036688337,0.00243873263835355,0.0041227131210115,0.00455473592531606,0.00138100852456167,0.000176488009999241,0.00335519551289112,0.00115059909627349,"Positive",1.54871513525541,2.17654492694226,2.89575190276885,3.05320107290907,2.4185532594689,0.694186043175574,11887,0.000722680810872122,0.32,"FALSE",TRUE,"151_FBDHS",TRUE,2.42952556281725,2.4185532594689,0.694186043175574,1.72436721629332,"151_FBDHS",TRUE,TRUE,TRUE,TRUE,266,TRUE,-9.19926117064637,-9.3650593857893,-9.03346295550344,0.979873723128096,1.26239797461077,0.103402808833962
"152_FBDHS","152_FBDHS","2",165473601,165474530,"STAR408","FBDHS",4034,3222,6348,3711,7265,7093,11426,4341,4328.75,1386.9341188391,7531.25,2921.74176077672,TRUE,0.000269553660007691,0.000353333044458952,0.000488968953916068,0.000434239780100858,0.000585560760745701,0.000442194094226963,0.000781087448547259,0.000512660961246073,0.000386523859620892,9.58392129577176e-05,0.000580375816191499,0.000146049686611907,"Positive",2.17233466883364,1.25149374269276,1.5974172640035,1.18059418952128,1.5504599662628,0.452811450513717,3862,0.000235021745144248,0.33,"FALSE",TRUE,"152_FBDHS",TRUE,1.50152649505451,1.5504599662628,0.452811450513717,1.09764851574908,"152_FBDHS",TRUE,TRUE,TRUE,TRUE,227,TRUE,-11.1166280814305,-11.3314635157979,-10.9017926470631,0.365903106558813,0.471402926439377,0.318676513283564
